"","BLC_I","BLC_NAME","NADSKUPINA_ID","NADSKUPINA_NAME","SPU_ID","SPU_NAME","PU_ID","PU_NAME","POL_ID","POL_NAME","PRG_ID","PRG_NAME","POD_ID","POD_NAME","SPP2015","SPP2016","SPP2018"
"551","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2550,"Ministrstvo za okolje in prostor",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1502,"Trajnostna raba voda in upravljanje z vodami",150202,"Ravnanje z odpadnimi vodami",NA,91872609.27,73778272.17
"552","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2550,"Ministrstvo za okolje in prostor",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1504,"Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot",150401,"Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot",NA,7012348,7103733
"553","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2550,"Ministrstvo za okolje in prostor",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1504,"Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot",150402,"Zagotavljanje biološke varnosti",NA,87894,99894
"554","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2550,"Ministrstvo za okolje in prostor",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1505,"Ravnanje z odpadki",150501,"Ravnanje z odpadki",NA,9762824,1622523
"555","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2550,"Ministrstvo za okolje in prostor",16,"PROSTORSKO PLANIRANJE IN STANOVANJSKA DEJAVNOST",1602,"Upravljanje s prostorom",160201,"Upravljanje s prostorom",NA,724389,761574
"556","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2550,"Ministrstvo za okolje in prostor",16,"PROSTORSKO PLANIRANJE IN STANOVANJSKA DEJAVNOST",1603,"Stanovanjska dejavnost",160301,"Stanovanjska dejavnost",NA,902000,835000
"557","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2550,"Ministrstvo za okolje in prostor",23,"INTERVENCIJSKI PROGRAMI IN OBVEZNOSTI",2302,"Posebna proraèunska rezerva in programi pomoèi v primerih nesreè",230202,"Odprava posledic naravnih nesreè",NA,13596290,13513235
"558","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2551,"Agencija Republike Slovenije za okolje",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1501,"Urejanje sistema in podporne dejavnosti na podroèju okoljske politike",150103,"Spremljanje stanja okolja in hidrološka dejavnost",NA,1601200,4984610
"559","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2551,"Agencija Republike Slovenije za okolje",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1501,"Urejanje sistema in podporne dejavnosti na podroèju okoljske politike",150104,"Spremljanje in napovedovanja vremena in podnebja",NA,1860000,1888000
"560","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2551,"Agencija Republike Slovenije za okolje",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1501,"Urejanje sistema in podporne dejavnosti na podroèju okoljske politike",150105,"Spremljanje potresne dejavnosti",NA,67838,76000
"561","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2551,"Agencija Republike Slovenije za okolje",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1501,"Urejanje sistema in podporne dejavnosti na podroèju okoljske politike",150106,"Podporne dejavnosti na podroèju okoljske politike",NA,11368661,12700615
"562","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2551,"Agencija Republike Slovenije za okolje",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1503,"Zmanjševanje in prepreèevanje emisij v zrak",150301,"Kakovost zraka",NA,105000,1e+05
"563","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2551,"Agencija Republike Slovenije za okolje",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1504,"Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot",150401,"Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot",NA,510000,470000
"564","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2551,"Agencija Republike Slovenije za okolje",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1505,"Ravnanje z odpadki",150501,"Ravnanje z odpadki",NA,107000,95000
"565","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2552,"Geodetska uprava Republike Slovenije",16,"PROSTORSKO PLANIRANJE IN STANOVANJSKA DEJAVNOST",1601,"Urejanje sistema in podporne dejavnosti na podroèju prostora",160102,"Urejanje in administracija na podroèju geodezije in nepremièninskih evidenc",NA,14008499,15162850
"566","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2552,"Geodetska uprava Republike Slovenije",16,"PROSTORSKO PLANIRANJE IN STANOVANJSKA DEJAVNOST",1604,"Geodezija in nepremièninske evidence",160401,"Geodezija in nepremièninske evidence",NA,3896981.47,9458424
"567","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2553,"Uprava Republike Slovenije za jedrsko varnost",3,"ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE",303,"Mednarodno razvojno sodelovanje in humanitarna pomoè",30302,"Èlanstvo v mednarodnih institucijah",NA,290827,239821
"568","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2553,"Uprava Republike Slovenije za jedrsko varnost",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1506,"Jedrska varnost",150601,"Jedrska varnost",NA,2359516,2169847
"569","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2554,"Inšpektorat Republike Slovenije za okolje in prostor",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1501,"Urejanje sistema in podporne dejavnosti na podroèju okoljske politike",150107,"Nadzor na podroèju okolja in narave",NA,80000,80000
"570","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2554,"Inšpektorat Republike Slovenije za okolje in prostor",16,"PROSTORSKO PLANIRANJE IN STANOVANJSKA DEJAVNOST",1601,"Urejanje sistema in podporne dejavnosti na podroèju prostora",160103,"Nadzor  na podroèju prostora",NA,7338332,8099457.2
"571","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2555,"Direkcija Republike Slovenije za vode",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1501,"Urejanje sistema in podporne dejavnosti na podroèju okoljske politike",150106,"Podporne dejavnosti na podroèju okoljske politike",NA,6738306.37,5029446.11
"572","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2555,"Direkcija Republike Slovenije za vode",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1502,"Trajnostna raba voda in upravljanje z vodami",150201,"Upravljanje z vodami",NA,5904829.81,28956538.93
"573","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",26,"MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI",2611,"Ministrstvo za delo, družino, socialne zadeve in enake možnosti",14,"PODJETNIŠTVO IN KONKURENÈNOST",1401,"Urejanje sistema in podporne dejavnosti na podroèju spodbujanja podjetništva in konkurenènosti",140101,"Urejanje sistema na podroèju podjetništva in konkurenènosti",NA,2937600,3162679.62
"574","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",26,"MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI",2611,"Ministrstvo za delo, družino, socialne zadeve in enake možnosti",18,"KULTURA IN CIVILNA DRUŽBA",1804,"Podpora nevladnim organizacijam in civilni družbi",180404,"Spodbujanje razvoja nevladnih organizacij ter civilnega in socialnega dialoga",NA,1555000,1800000
"575","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",26,"MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI",2611,"Ministrstvo za delo, družino, socialne zadeve in enake možnosti",19,"IZOBRAŽEVANJE IN ŠPORT",1901,"Urejanje sistema in podporne dejavnosti na podroèju izobraževanja in športa",190102,"Podporne aktivnosti na podroèju izobraževanja in športa",NA,6862500,7853536.52
"576","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",313,"MINISTRSTVO ZA JAVNO UPRAVO",3130,"Ministrstvo za javno upravo",2,"EKONOMSKA IN JAVNOFINANÈNA POLITIKA",201,"Urejanje javnofinanène politike",20101,"Izvajanje in urejanje javnofinanène politike",NA,75097,81480
"577","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",313,"MINISTRSTVO ZA JAVNO UPRAVO",3130,"Ministrstvo za javno upravo",4,"SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE",401,"E-upravljanje in informacijska infrastruktura",40101,"Centralna informacijska infrastruktura in telekomunikacijska tehnologija",NA,17699253.24,24714536.29
"578","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",313,"MINISTRSTVO ZA JAVNO UPRAVO",3130,"Ministrstvo za javno upravo",4,"SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE",401,"E-upravljanje in informacijska infrastruktura",40102,"Razvoj storitev javne uprave",NA,131795.82,5469956
"579","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",313,"MINISTRSTVO ZA JAVNO UPRAVO",3130,"Ministrstvo za javno upravo",4,"SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE",402,"Ravnanje s stvarnim premoženjem",40201,"Prostorski in drugi pogoji za delo državnih organov",NA,27030631.61,36782951.44
"580","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",313,"MINISTRSTVO ZA JAVNO UPRAVO",3130,"Ministrstvo za javno upravo",4,"SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE",402,"Ravnanje s stvarnim premoženjem",40202,"Upravljanje stanovanj, poèitniških enot in garaž",NA,1854000,1856000
"581","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",313,"MINISTRSTVO ZA JAVNO UPRAVO",3130,"Ministrstvo za javno upravo",4,"SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE",404,"Druge skupne administrativne službe",40401,"Urejanje in organizacija javne uprave",NA,12385252,16822577.78
"582","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",313,"MINISTRSTVO ZA JAVNO UPRAVO",3130,"Ministrstvo za javno upravo",6,"LOKALNA SAMOUPRAVA",601,"Podpora lokalni samoupravi ter koordinacija državne in lokalne ravni",60101,"Podpora lokalni samoupravi ter koordinacija državne in lokalne ravni",NA,4684003,4684003
"583","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",313,"MINISTRSTVO ZA JAVNO UPRAVO",3130,"Ministrstvo za javno upravo",8,"NOTRANJE ZADEVE IN VARNOST",802,"Policijska in kriminalistièna dejavnost",80203,"Zunanja meja in izvajanje predpisov o tujcih",NA,1650000,1616.95
"584","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",313,"MINISTRSTVO ZA JAVNO UPRAVO",3130,"Ministrstvo za javno upravo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1401,"Urejanje sistema in podporne dejavnosti na podroèju spodbujanja podjetništva in konkurenènosti",140101,"Urejanje sistema na podroèju podjetništva in konkurenènosti",NA,299200,314968.98
"585","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",313,"MINISTRSTVO ZA JAVNO UPRAVO",3130,"Ministrstvo za javno upravo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1403,"Spodbude za rast in razvoj podjetij",140301,"Spodbude za novonastala podjetja in njihovo rast",NA,9e+05,1760899
"586","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",313,"MINISTRSTVO ZA JAVNO UPRAVO",3130,"Ministrstvo za javno upravo",18,"KULTURA IN CIVILNA DRUŽBA",1804,"Podpora nevladnim organizacijam in civilni družbi",180404,"Spodbujanje razvoja nevladnih organizacij ter civilnega in socialnega dialoga",NA,1576151,1716550
"587","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",313,"MINISTRSTVO ZA JAVNO UPRAVO",3130,"Ministrstvo za javno upravo",19,"IZOBRAŽEVANJE IN ŠPORT",1907,"Državne štipendije, štipendije za nadarjene ter nagrade za trajnostni razvoj",190701,"Štipendije",NA,7500,NA
"588","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",313,"MINISTRSTVO ZA JAVNO UPRAVO",3131,"Inšpektorat za javni sektor",4,"SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE",404,"Druge skupne administrativne službe",40402,"Nadzor na podroèju javne uprave",NA,743830,822814.12
"589","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",334,"MINISTRSTVO ZA KULTURO",3340,"Ministrstvo za kulturo",18,"KULTURA IN CIVILNA DRUŽBA",1803,"Programi v kulturi in mediji",180301,"Kulturna raznolikost  - kulturni programi manjšin",NA,959081.68,1319152
"590","B","Raèun finanènih terjatev in naložb",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",504,"Podpora tehnološkim razvojnim projektom",50403,"Podpora tehnološkim razvojnim projektom",NA,6538645.08,3.2e+07
"591","B","Raèun finanènih terjatev in naložb",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",14,"PODJETNIŠTVO IN KONKURENÈNOST",1403,"Spodbude za rast in razvoj podjetij",140301,"Spodbude za novonastala podjetja in njihovo rast",NA,60344183.13,63488818.5
"592","B","Raèun finanènih terjatev in naložb",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",6,"LOKALNA SAMOUPRAVA",604,"Koordinacija razvoja regij",60401,"Regionalni razvoj",NA,2.2e+07,2.2e+07
"593","B","Raèun finanènih terjatev in naložb",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1403,"Spodbude za rast in razvoj podjetij",140302,"Podpora malim in srednje velikim podjetjem",NA,170000,170000
"594","B","Raèun finanènih terjatev in naložb",2,"VLADNI PRORAÈUNSKI UPORABNIKI",243,"MINISTRSTVO ZA INFRASTRUKTURO",2430,"Ministrstvo za infrastrukturo",12,"VIRI ENERGIJE IN ENERGETSKA UÈINKOVITOST",1202,"Oskrba z energijo in energetska uèinkovitost",120203,"Proizvodnja energije in razvoj energetskih omrežij",NA,1800000,NA
"595","B","Raèun finanènih terjatev in naložb",2,"VLADNI PRORAÈUNSKI UPORABNIKI",255,"MINISTRSTVO ZA OKOLJE IN PROSTOR",2550,"Ministrstvo za okolje in prostor",12,"VIRI ENERGIJE IN ENERGETSKA UÈINKOVITOST",1202,"Oskrba z energijo in energetska uèinkovitost",120201,"Obnovljivi viri energije",NA,73813,80000
"596","C","Raèun financiranja",2,"VLADNI PRORAÈUNSKI UPORABNIKI",16,"MINISTRSTVO ZA FINANCE",1611,"Ministrstvo za finance",22,"SERVISIRANJE JAVNEGA DOLGA IN UPRAVLJANJE Z DENARNIMI SREDSTVI",2201,"Servisiranje domaèega dolga",220101,"Servisiranje glavnic iz naslova domaèega dolga",NA,2321559207,796190174.5
"597","C","Raèun financiranja",2,"VLADNI PRORAÈUNSKI UPORABNIKI",16,"MINISTRSTVO ZA FINANCE",1611,"Ministrstvo za finance",22,"SERVISIRANJE JAVNEGA DOLGA IN UPRAVLJANJE Z DENARNIMI SREDSTVI",2202,"Servisiranje tujega dolga",220201,"Servisiranje glavnic iz naslova tujega dolga",NA,1504479964,1784730281
"598","A","Bilanca odhodkov",1,"NEVLADNI PRORAÈUNSKI UPORABNIKI",138,"ZAGOVORNIK NAÈELA ENAKOSTI",1318,"Zagovornik naèela enakosti",1,"POLITIÈNI SISTEM",102,"Varstvo ustavnosti, nadzor pravne države in èlovekovih pravic",10203,"Odprava in prepreèevanje kršitev èlovekovih pravic",NA,NA,180239
"599","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",15,"VLADNE SLUŽBE",1511,"Generalni sekretariat vlade",23,"INTERVENCIJSKI PROGRAMI IN OBVEZNOSTI",2301,"Splošna proraèunska rezervacija",230102,"Sredstva za množiène migracije",NA,NA,100
"600","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",15,"VLADNE SLUŽBE",1518,"Urad vlade za komuniciranje",23,"INTERVENCIJSKI PROGRAMI IN OBVEZNOSTI",2301,"Splošna proraèunska rezervacija",230102,"Sredstva za množiène migracije",NA,NA,65
"601","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",505,"Informacijska družba in elektronske komunikacije",50502,"Razvoj širokopasovnih omrežij",NA,NA,2
"602","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",10,"TRG DELA IN DELOVNI POGOJI",1005,"APZ - Kreiranje delovnih mest",100501,"Kreiranje delovnih mest",NA,NA,4
"603","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",13,"PROMET IN PROMETNA INFRASTRUKTURA",1302,"Cestni promet in infrastruktura",130202,"Investicijsko vzdrževanje in gradnja državnih cest",NA,NA,1
"604","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",13,"PROMET IN PROMETNA INFRASTRUKTURA",1302,"Cestni promet in infrastruktura",130203,"Razvoj avtocestnega in cestnega omrežja",NA,NA,1
"605","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",13,"PROMET IN PROMETNA INFRASTRUKTURA",1303,"Železniški promet in infrastruktura",130303,"Investicijska dejavnost na železniški infrastrukturi",NA,NA,1
"606","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1502,"Trajnostna raba voda in upravljanje z vodami",150201,"Upravljanje z vodami",NA,NA,1
"607","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",19,"IZOBRAŽEVANJE IN ŠPORT",1901,"Urejanje sistema in podporne dejavnosti na podroèju izobraževanja in športa",190102,"Podporne aktivnosti na podroèju izobraževanja in športa",NA,NA,4
"608","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",19,"IZOBRAŽEVANJE IN ŠPORT",1904,"Srednje splošno in poklicno šolstvo",190401,"Izvajanje srednješolskih izobraževalnih programov",NA,NA,2
"609","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",16,"MINISTRSTVO ZA FINANCE",1611,"Ministrstvo za finance",3,"ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE",301,"Politièna diplomacija in konzularne storitve",30104,"Predsedovanje EU",NA,NA,1e+06
"610","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",16,"MINISTRSTVO ZA FINANCE",1611,"Ministrstvo za finance",3,"ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE",301,"Politièna diplomacija in konzularne storitve",30105,"Izvajanje Sporazuma o vprašanjih nasledstva",NA,NA,2500000
"611","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",18,"MINISTRSTVO ZA ZUNANJE ZADEVE",1811,"Ministrstvo za zunanje zadeve",3,"ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE",301,"Politièna diplomacija in konzularne storitve",30101,"Izvajanje zunanje politike in EU zadeve",NA,NA,59103013.16
"612","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",18,"MINISTRSTVO ZA ZUNANJE ZADEVE",1811,"Ministrstvo za zunanje zadeve",23,"INTERVENCIJSKI PROGRAMI IN OBVEZNOSTI",2301,"Splošna proraèunska rezervacija",230102,"Sredstva za množiène migracije",NA,NA,1155592.04
"613","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",504,"Podpora tehnološkim razvojnim projektom",50403,"Podpora tehnološkim razvojnim projektom",NA,NA,36850000
"614","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO, GOZDARSTVO IN PREHRANO",2330,"Ministrstvo za kmetijstvo, gozdarstvo in prehrano",11,"KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA",1102,"Kmetijstvo - Ukrepi za stabilizacijo trga",110206,"Promocija kmetijstva in živilstva",NA,NA,2316920
"615","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO, GOZDARSTVO IN PREHRANO",2330,"Ministrstvo za kmetijstvo, gozdarstvo in prehrano",11,"KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA",1103,"Kmetijstvo - Ukrepi razvoja podeželja",110302,"Upravljanje kmetijskih zemljišè",NA,NA,3264087
"616","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",243,"MINISTRSTVO ZA INFRASTRUKTURO",2430,"Ministrstvo za infrastrukturo",12,"VIRI ENERGIJE IN ENERGETSKA UÈINKOVITOST",1202,"Oskrba z energijo in energetska uèinkovitost",120203,"Proizvodnja energije in razvoj energetskih omrežij",NA,NA,4950592
"617","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",26,"MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI",2611,"Ministrstvo za delo, družino, socialne zadeve in enake možnosti",23,"INTERVENCIJSKI PROGRAMI IN OBVEZNOSTI",2301,"Splošna proraèunska rezervacija",230102,"Sredstva za množiène migracije",NA,NA,50210
"618","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",313,"MINISTRSTVO ZA JAVNO UPRAVO",3130,"Ministrstvo za javno upravo",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",505,"Informacijska družba in elektronske komunikacije",50501,"Urejanje podroèja informacijske družbe in elektronskih komunikacij",NA,NA,1007154
"619","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",313,"MINISTRSTVO ZA JAVNO UPRAVO",3130,"Ministrstvo za javno upravo",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",505,"Informacijska družba in elektronske komunikacije",50503,"Razvoj in promocija na podroèju elektronskih komunikacij",NA,NA,2e+05
